,Region,Country,City,Month,Day,Year,Celsius,ds
1309479,South/Central America & Carribean,Brazil,Sao Paulo,5,17,2017,17.0,2017-05-17
1309480,South/Central America & Carribean,Brazil,Sao Paulo,5,18,2017,17.0,2017-05-18
1309481,South/Central America & Carribean,Brazil,Sao Paulo,5,19,2017,17.0,2017-05-19
1309482,South/Central America & Carribean,Brazil,Sao Paulo,5,20,2017,19.0,2017-05-20
1309483,South/Central America & Carribean,Brazil,Sao Paulo,5,21,2017,18.0,2017-05-21
1309484,South/Central America & Carribean,Brazil,Sao Paulo,5,22,2017,18.0,2017-05-22
1309485,South/Central America & Carribean,Brazil,Sao Paulo,5,23,2017,17.0,2017-05-23
1309486,South/Central America & Carribean,Brazil,Sao Paulo,5,24,2017,18.0,2017-05-24
1309487,South/Central America & Carribean,Brazil,Sao Paulo,5,25,2017,20.0,2017-05-25
1309488,South/Central America & Carribean,Brazil,Sao Paulo,5,26,2017,23.0,2017-05-26
1309489,South/Central America & Carribean,Brazil,Sao Paulo,5,27,2017,21.0,2017-05-27
1309490,South/Central America & Carribean,Brazil,Sao Paulo,5,28,2017,19.0,2017-05-28
1309491,South/Central America & Carribean,Brazil,Sao Paulo,5,29,2017,18.0,2017-05-29
1309492,South/Central America & Carribean,Brazil,Sao Paulo,5,30,2017,19.0,2017-05-30
1309493,South/Central America & Carribean,Brazil,Sao Paulo,5,31,2017,20.0,2017-05-31
1309494,South/Central America & Carribean,Brazil,Sao Paulo,6,1,2017,19.0,2017-06-01
1309495,South/Central America & Carribean,Brazil,Sao Paulo,6,2,2017,16.0,2017-06-02
1309496,South/Central America & Carribean,Brazil,Sao Paulo,6,3,2017,17.0,2017-06-03
1309497,South/Central America & Carribean,Brazil,Sao Paulo,6,4,2017,20.0,2017-06-04
1309498,South/Central America & Carribean,Brazil,Sao Paulo,6,5,2017,19.0,2017-06-05
1309499,South/Central America & Carribean,Brazil,Sao Paulo,6,6,2017,19.0,2017-06-06
1309500,South/Central America & Carribean,Brazil,Sao Paulo,6,7,2017,21.0,2017-06-07
1309501,South/Central America & Carribean,Brazil,Sao Paulo,6,8,2017,23.0,2017-06-08
1309502,South/Central America & Carribean,Brazil,Sao Paulo,6,9,2017,20.0,2017-06-09
1309503,South/Central America & Carribean,Brazil,Sao Paulo,6,10,2017,14.0,2017-06-10
1309504,South/Central America & Carribean,Brazil,Sao Paulo,6,11,2017,14.0,2017-06-11
1309505,South/Central America & Carribean,Brazil,Sao Paulo,6,12,2017,16.0,2017-06-12
1309506,South/Central America & Carribean,Brazil,Sao Paulo,6,13,2017,16.0,2017-06-13
1309507,South/Central America & Carribean,Brazil,Sao Paulo,6,14,2017,16.0,2017-06-14
1309508,South/Central America & Carribean,Brazil,Sao Paulo,6,15,2017,17.0,2017-06-15
1309509,South/Central America & Carribean,Brazil,Sao Paulo,6,16,2017,17.0,2017-06-16
1309510,South/Central America & Carribean,Brazil,Sao Paulo,6,17,2017,18.0,2017-06-17
1309511,South/Central America & Carribean,Brazil,Sao Paulo,6,18,2017,19.0,2017-06-18
1309512,South/Central America & Carribean,Brazil,Sao Paulo,6,19,2017,19.0,2017-06-19
1309513,South/Central America & Carribean,Brazil,Sao Paulo,6,20,2017,15.0,2017-06-20
1309514,South/Central America & Carribean,Brazil,Sao Paulo,6,21,2017,16.0,2017-06-21
1309515,South/Central America & Carribean,Brazil,Sao Paulo,6,22,2017,17.0,2017-06-22
1309516,South/Central America & Carribean,Brazil,Sao Paulo,6,23,2017,17.0,2017-06-23
1309517,South/Central America & Carribean,Brazil,Sao Paulo,6,24,2017,17.0,2017-06-24
1309518,South/Central America & Carribean,Brazil,Sao Paulo,6,25,2017,17.0,2017-06-25
1309519,South/Central America & Carribean,Brazil,Sao Paulo,6,26,2017,16.0,2017-06-26
1309520,South/Central America & Carribean,Brazil,Sao Paulo,6,27,2017,17.0,2017-06-27
1309521,South/Central America & Carribean,Brazil,Sao Paulo,6,28,2017,19.0,2017-06-28
1309522,South/Central America & Carribean,Brazil,Sao Paulo,6,29,2017,19.0,2017-06-29
1309523,South/Central America & Carribean,Brazil,Sao Paulo,6,30,2017,20.0,2017-06-30
1309524,South/Central America & Carribean,Brazil,Sao Paulo,7,1,2017,16.0,2017-07-01
1309525,South/Central America & Carribean,Brazil,Sao Paulo,7,2,2017,13.0,2017-07-02
1309526,South/Central America & Carribean,Brazil,Sao Paulo,7,3,2017,13.0,2017-07-03
1309527,South/Central America & Carribean,Brazil,Sao Paulo,7,4,2017,13.0,2017-07-04
1309528,South/Central America & Carribean,Brazil,Sao Paulo,7,5,2017,14.0,2017-07-05
1309529,South/Central America & Carribean,Brazil,Sao Paulo,7,6,2017,15.0,2017-07-06
1309530,South/Central America & Carribean,Brazil,Sao Paulo,7,7,2017,15.0,2017-07-07
1309531,South/Central America & Carribean,Brazil,Sao Paulo,7,8,2017,16.0,2017-07-08
1309532,South/Central America & Carribean,Brazil,Sao Paulo,7,9,2017,17.0,2017-07-09
1309533,South/Central America & Carribean,Brazil,Sao Paulo,7,10,2017,17.0,2017-07-10
1309534,South/Central America & Carribean,Brazil,Sao Paulo,7,11,2017,18.0,2017-07-11
1309535,South/Central America & Carribean,Brazil,Sao Paulo,7,12,2017,17.0,2017-07-12
1309536,South/Central America & Carribean,Brazil,Sao Paulo,7,13,2017,16.0,2017-07-13
1309537,South/Central America & Carribean,Brazil,Sao Paulo,7,14,2017,18.0,2017-07-14
1309538,South/Central America & Carribean,Brazil,Sao Paulo,7,15,2017,19.0,2017-07-15
1309539,South/Central America & Carribean,Brazil,Sao Paulo,7,16,2017,20.0,2017-07-16
1309540,South/Central America & Carribean,Brazil,Sao Paulo,7,17,2017,20.0,2017-07-17
1309541,South/Central America & Carribean,Brazil,Sao Paulo,7,18,2017,11.0,2017-07-18
1309542,South/Central America & Carribean,Brazil,Sao Paulo,7,19,2017,10.0,2017-07-19
1309543,South/Central America & Carribean,Brazil,Sao Paulo,7,20,2017,15.0,2017-07-20
1309544,South/Central America & Carribean,Brazil,Sao Paulo,7,21,2017,18.0,2017-07-21
1309545,South/Central America & Carribean,Brazil,Sao Paulo,7,22,2017,16.0,2017-07-22
1309546,South/Central America & Carribean,Brazil,Sao Paulo,7,23,2017,18.0,2017-07-23
1309547,South/Central America & Carribean,Brazil,Sao Paulo,7,24,2017,19.0,2017-07-24
1309548,South/Central America & Carribean,Brazil,Sao Paulo,7,25,2017,19.0,2017-07-25
1309549,South/Central America & Carribean,Brazil,Sao Paulo,7,26,2017,18.0,2017-07-26
1309550,South/Central America & Carribean,Brazil,Sao Paulo,7,27,2017,17.0,2017-07-27
1309551,South/Central America & Carribean,Brazil,Sao Paulo,7,28,2017,16.0,2017-07-28
1309552,South/Central America & Carribean,Brazil,Sao Paulo,7,29,2017,17.0,2017-07-29
1309553,South/Central America & Carribean,Brazil,Sao Paulo,7,30,2017,17.0,2017-07-30
1309554,South/Central America & Carribean,Brazil,Sao Paulo,7,31,2017,17.0,2017-07-31
1309555,South/Central America & Carribean,Brazil,Sao Paulo,8,1,2017,18.0,2017-08-01
1309556,South/Central America & Carribean,Brazil,Sao Paulo,8,2,2017,20.0,2017-08-02
1309557,South/Central America & Carribean,Brazil,Sao Paulo,8,3,2017,19.0,2017-08-03
1309558,South/Central America & Carribean,Brazil,Sao Paulo,8,4,2017,14.0,2017-08-04
1309559,South/Central America & Carribean,Brazil,Sao Paulo,8,5,2017,14.0,2017-08-05
1309560,South/Central America & Carribean,Brazil,Sao Paulo,8,6,2017,14.0,2017-08-06
1309561,South/Central America & Carribean,Brazil,Sao Paulo,8,7,2017,16.0,2017-08-07
1309562,South/Central America & Carribean,Brazil,Sao Paulo,8,8,2017,20.0,2017-08-08
1309563,South/Central America & Carribean,Brazil,Sao Paulo,8,9,2017,22.0,2017-08-09
1309564,South/Central America & Carribean,Brazil,Sao Paulo,8,10,2017,16.0,2017-08-10
1309565,South/Central America & Carribean,Brazil,Sao Paulo,8,11,2017,16.0,2017-08-11
1309566,South/Central America & Carribean,Brazil,Sao Paulo,8,12,2017,18.0,2017-08-12
1309567,South/Central America & Carribean,Brazil,Sao Paulo,8,13,2017,21.0,2017-08-13
1309568,South/Central America & Carribean,Brazil,Sao Paulo,8,14,2017,20.0,2017-08-14
1309569,South/Central America & Carribean,Brazil,Sao Paulo,8,15,2017,15.0,2017-08-15
1309570,South/Central America & Carribean,Brazil,Sao Paulo,8,16,2017,15.0,2017-08-16
1309571,South/Central America & Carribean,Brazil,Sao Paulo,8,17,2017,15.0,2017-08-17
1309572,South/Central America & Carribean,Brazil,Sao Paulo,8,18,2017,15.0,2017-08-18
1309573,South/Central America & Carribean,Brazil,Sao Paulo,8,19,2017,17.0,2017-08-19
1309574,South/Central America & Carribean,Brazil,Sao Paulo,8,20,2017,16.0,2017-08-20
1309575,South/Central America & Carribean,Brazil,Sao Paulo,8,21,2017,12.0,2017-08-21
1309576,South/Central America & Carribean,Brazil,Sao Paulo,8,22,2017,13.0,2017-08-22
1309577,South/Central America & Carribean,Brazil,Sao Paulo,8,23,2017,16.0,2017-08-23
1309578,South/Central America & Carribean,Brazil,Sao Paulo,8,24,2017,17.0,2017-08-24
1309579,South/Central America & Carribean,Brazil,Sao Paulo,8,25,2017,17.0,2017-08-25
1309580,South/Central America & Carribean,Brazil,Sao Paulo,8,26,2017,18.0,2017-08-26
1309581,South/Central America & Carribean,Brazil,Sao Paulo,8,27,2017,20.0,2017-08-27
1309582,South/Central America & Carribean,Brazil,Sao Paulo,8,28,2017,18.0,2017-08-28
1309583,South/Central America & Carribean,Brazil,Sao Paulo,8,29,2017,18.0,2017-08-29
1309584,South/Central America & Carribean,Brazil,Sao Paulo,8,30,2017,23.0,2017-08-30
1309585,South/Central America & Carribean,Brazil,Sao Paulo,8,31,2017,17.0,2017-08-31
1309586,South/Central America & Carribean,Brazil,Sao Paulo,9,1,2017,16.0,2017-09-01
1309587,South/Central America & Carribean,Brazil,Sao Paulo,9,2,2017,17.0,2017-09-02
1309588,South/Central America & Carribean,Brazil,Sao Paulo,9,3,2017,18.0,2017-09-03
1309589,South/Central America & Carribean,Brazil,Sao Paulo,9,4,2017,20.0,2017-09-04
1309590,South/Central America & Carribean,Brazil,Sao Paulo,9,5,2017,22.0,2017-09-05
1309591,South/Central America & Carribean,Brazil,Sao Paulo,9,6,2017,20.0,2017-09-06
1309592,South/Central America & Carribean,Brazil,Sao Paulo,9,7,2017,19.0,2017-09-07
1309593,South/Central America & Carribean,Brazil,Sao Paulo,9,8,2017,22.0,2017-09-08
1309594,South/Central America & Carribean,Brazil,Sao Paulo,9,9,2017,23.0,2017-09-09
1309595,South/Central America & Carribean,Brazil,Sao Paulo,9,10,2017,23.0,2017-09-10
1309596,South/Central America & Carribean,Brazil,Sao Paulo,9,11,2017,25.0,2017-09-11
1309597,South/Central America & Carribean,Brazil,Sao Paulo,9,12,2017,24.0,2017-09-12
1309598,South/Central America & Carribean,Brazil,Sao Paulo,9,13,2017,22.0,2017-09-13
1309599,South/Central America & Carribean,Brazil,Sao Paulo,9,14,2017,26.0,2017-09-14
1309600,South/Central America & Carribean,Brazil,Sao Paulo,9,15,2017,25.0,2017-09-15
1309601,South/Central America & Carribean,Brazil,Sao Paulo,9,16,2017,22.0,2017-09-16
1309602,South/Central America & Carribean,Brazil,Sao Paulo,9,17,2017,22.0,2017-09-17
1309603,South/Central America & Carribean,Brazil,Sao Paulo,9,18,2017,20.0,2017-09-18
1309604,South/Central America & Carribean,Brazil,Sao Paulo,9,19,2017,19.0,2017-09-19
1309605,South/Central America & Carribean,Brazil,Sao Paulo,9,20,2017,18.0,2017-09-20
1309606,South/Central America & Carribean,Brazil,Sao Paulo,9,21,2017,21.0,2017-09-21
1309607,South/Central America & Carribean,Brazil,Sao Paulo,9,22,2017,24.0,2017-09-22
1309608,South/Central America & Carribean,Brazil,Sao Paulo,9,23,2017,23.0,2017-09-23
1309609,South/Central America & Carribean,Brazil,Sao Paulo,9,24,2017,19.0,2017-09-24
1309610,South/Central America & Carribean,Brazil,Sao Paulo,9,25,2017,19.0,2017-09-25
1309611,South/Central America & Carribean,Brazil,Sao Paulo,9,26,2017,18.0,2017-09-26
1309612,South/Central America & Carribean,Brazil,Sao Paulo,9,27,2017,22.0,2017-09-27
1309613,South/Central America & Carribean,Brazil,Sao Paulo,9,28,2017,21.0,2017-09-28
1309614,South/Central America & Carribean,Brazil,Sao Paulo,9,29,2017,17.0,2017-09-29
1309615,South/Central America & Carribean,Brazil,Sao Paulo,9,30,2017,18.0,2017-09-30
1309616,South/Central America & Carribean,Brazil,Sao Paulo,10,1,2017,20.0,2017-10-01
1309617,South/Central America & Carribean,Brazil,Sao Paulo,10,2,2017,21.0,2017-10-02
1309618,South/Central America & Carribean,Brazil,Sao Paulo,10,3,2017,18.0,2017-10-03
1309619,South/Central America & Carribean,Brazil,Sao Paulo,10,4,2017,18.0,2017-10-04
1309620,South/Central America & Carribean,Brazil,Sao Paulo,10,5,2017,21.0,2017-10-05
1309621,South/Central America & Carribean,Brazil,Sao Paulo,10,6,2017,24.0,2017-10-06
1309622,South/Central America & Carribean,Brazil,Sao Paulo,10,7,2017,19.0,2017-10-07
1309623,South/Central America & Carribean,Brazil,Sao Paulo,10,8,2017,20.0,2017-10-08
1309624,South/Central America & Carribean,Brazil,Sao Paulo,10,9,2017,23.0,2017-10-09
1309625,South/Central America & Carribean,Brazil,Sao Paulo,10,10,2017,24.0,2017-10-10
1309626,South/Central America & Carribean,Brazil,Sao Paulo,10,11,2017,24.0,2017-10-11
1309627,South/Central America & Carribean,Brazil,Sao Paulo,10,12,2017,24.0,2017-10-12
1309628,South/Central America & Carribean,Brazil,Sao Paulo,10,13,2017,24.0,2017-10-13
1309629,South/Central America & Carribean,Brazil,Sao Paulo,10,14,2017,24.0,2017-10-14
1309630,South/Central America & Carribean,Brazil,Sao Paulo,10,15,2017,17.0,2017-10-15
1309631,South/Central America & Carribean,Brazil,Sao Paulo,10,16,2017,18.0,2017-10-16
1309632,South/Central America & Carribean,Brazil,Sao Paulo,10,17,2017,20.0,2017-10-17
1309633,South/Central America & Carribean,Brazil,Sao Paulo,10,18,2017,24.0,2017-10-18
1309634,South/Central America & Carribean,Brazil,Sao Paulo,10,19,2017,26.0,2017-10-19
1309635,South/Central America & Carribean,Brazil,Sao Paulo,10,20,2017,21.0,2017-10-20
1309636,South/Central America & Carribean,Brazil,Sao Paulo,10,21,2017,22.0,2017-10-21
1309637,South/Central America & Carribean,Brazil,Sao Paulo,10,22,2017,21.0,2017-10-22
1309638,South/Central America & Carribean,Brazil,Sao Paulo,10,23,2017,16.0,2017-10-23
1309639,South/Central America & Carribean,Brazil,Sao Paulo,10,24,2017,16.0,2017-10-24
1309640,South/Central America & Carribean,Brazil,Sao Paulo,10,25,2017,20.0,2017-10-25
1309641,South/Central America & Carribean,Brazil,Sao Paulo,10,26,2017,20.0,2017-10-26
1309642,South/Central America & Carribean,Brazil,Sao Paulo,10,27,2017,21.0,2017-10-27
1309643,South/Central America & Carribean,Brazil,Sao Paulo,10,28,2017,22.0,2017-10-28
1309644,South/Central America & Carribean,Brazil,Sao Paulo,10,29,2017,21.0,2017-10-29
1309645,South/Central America & Carribean,Brazil,Sao Paulo,10,30,2017,20.0,2017-10-30
1309646,South/Central America & Carribean,Brazil,Sao Paulo,10,31,2017,19.0,2017-10-31
1309647,South/Central America & Carribean,Brazil,Sao Paulo,11,1,2017,16.0,2017-11-01
1309648,South/Central America & Carribean,Brazil,Sao Paulo,11,2,2017,18.0,2017-11-02
1309649,South/Central America & Carribean,Brazil,Sao Paulo,11,3,2017,21.0,2017-11-03
1309650,South/Central America & Carribean,Brazil,Sao Paulo,11,4,2017,24.0,2017-11-04
1309651,South/Central America & Carribean,Brazil,Sao Paulo,11,5,2017,19.0,2017-11-05
1309652,South/Central America & Carribean,Brazil,Sao Paulo,11,6,2017,16.0,2017-11-06
1309653,South/Central America & Carribean,Brazil,Sao Paulo,11,7,2017,17.0,2017-11-07
1309654,South/Central America & Carribean,Brazil,Sao Paulo,11,8,2017,18.0,2017-11-08
1309655,South/Central America & Carribean,Brazil,Sao Paulo,11,9,2017,20.0,2017-11-09
1309656,South/Central America & Carribean,Brazil,Sao Paulo,11,10,2017,23.0,2017-11-10
1309657,South/Central America & Carribean,Brazil,Sao Paulo,11,11,2017,19.0,2017-11-11
1309658,South/Central America & Carribean,Brazil,Sao Paulo,11,12,2017,21.0,2017-11-12
1309659,South/Central America & Carribean,Brazil,Sao Paulo,11,13,2017,20.0,2017-11-13
1309660,South/Central America & Carribean,Brazil,Sao Paulo,11,14,2017,19.0,2017-11-14
1309661,South/Central America & Carribean,Brazil,Sao Paulo,11,15,2017,22.0,2017-11-15
1309662,South/Central America & Carribean,Brazil,Sao Paulo,11,16,2017,26.0,2017-11-16
1309663,South/Central America & Carribean,Brazil,Sao Paulo,11,17,2017,23.0,2017-11-17
1309664,South/Central America & Carribean,Brazil,Sao Paulo,11,18,2017,22.0,2017-11-18
1309665,South/Central America & Carribean,Brazil,Sao Paulo,11,19,2017,21.0,2017-11-19
1309666,South/Central America & Carribean,Brazil,Sao Paulo,11,20,2017,20.0,2017-11-20
1309667,South/Central America & Carribean,Brazil,Sao Paulo,11,21,2017,21.0,2017-11-21
1309668,South/Central America & Carribean,Brazil,Sao Paulo,11,22,2017,20.0,2017-11-22
1309669,South/Central America & Carribean,Brazil,Sao Paulo,11,23,2017,17.0,2017-11-23
1309670,South/Central America & Carribean,Brazil,Sao Paulo,11,24,2017,21.0,2017-11-24
1309671,South/Central America & Carribean,Brazil,Sao Paulo,11,25,2017,22.0,2017-11-25
1309672,South/Central America & Carribean,Brazil,Sao Paulo,11,26,2017,23.0,2017-11-26
1309673,South/Central America & Carribean,Brazil,Sao Paulo,11,27,2017,22.0,2017-11-27
1309674,South/Central America & Carribean,Brazil,Sao Paulo,11,28,2017,20.0,2017-11-28
1309675,South/Central America & Carribean,Brazil,Sao Paulo,11,29,2017,19.0,2017-11-29
1309676,South/Central America & Carribean,Brazil,Sao Paulo,11,30,2017,19.0,2017-11-30
1309677,South/Central America & Carribean,Brazil,Sao Paulo,12,1,2017,20.0,2017-12-01
1309678,South/Central America & Carribean,Brazil,Sao Paulo,12,2,2017,20.0,2017-12-02
1309679,South/Central America & Carribean,Brazil,Sao Paulo,12,3,2017,21.0,2017-12-03
1309680,South/Central America & Carribean,Brazil,Sao Paulo,12,4,2017,22.0,2017-12-04
1309681,South/Central America & Carribean,Brazil,Sao Paulo,12,5,2017,22.0,2017-12-05
1309682,South/Central America & Carribean,Brazil,Sao Paulo,12,6,2017,22.0,2017-12-06
1309683,South/Central America & Carribean,Brazil,Sao Paulo,12,7,2017,22.0,2017-12-07
1309684,South/Central America & Carribean,Brazil,Sao Paulo,12,8,2017,22.0,2017-12-08
1309685,South/Central America & Carribean,Brazil,Sao Paulo,12,9,2017,21.0,2017-12-09
1309686,South/Central America & Carribean,Brazil,Sao Paulo,12,10,2017,22.0,2017-12-10
1309687,South/Central America & Carribean,Brazil,Sao Paulo,12,11,2017,23.0,2017-12-11
1309688,South/Central America & Carribean,Brazil,Sao Paulo,12,12,2017,18.0,2017-12-12
1309689,South/Central America & Carribean,Brazil,Sao Paulo,12,13,2017,19.0,2017-12-13
1309690,South/Central America & Carribean,Brazil,Sao Paulo,12,14,2017,22.0,2017-12-14
1309691,South/Central America & Carribean,Brazil,Sao Paulo,12,15,2017,23.0,2017-12-15
1309692,South/Central America & Carribean,Brazil,Sao Paulo,12,16,2017,24.0,2017-12-16
1309693,South/Central America & Carribean,Brazil,Sao Paulo,12,17,2017,26.0,2017-12-17
1309694,South/Central America & Carribean,Brazil,Sao Paulo,12,18,2017,24.0,2017-12-18
1309695,South/Central America & Carribean,Brazil,Sao Paulo,12,19,2017,22.0,2017-12-19
1309696,South/Central America & Carribean,Brazil,Sao Paulo,12,20,2017,23.0,2017-12-20
1309697,South/Central America & Carribean,Brazil,Sao Paulo,12,21,2017,20.0,2017-12-21
1309698,South/Central America & Carribean,Brazil,Sao Paulo,12,22,2017,21.0,2017-12-22
1309699,South/Central America & Carribean,Brazil,Sao Paulo,12,23,2017,24.0,2017-12-23
1309700,South/Central America & Carribean,Brazil,Sao Paulo,12,24,2017,25.0,2017-12-24
1309701,South/Central America & Carribean,Brazil,Sao Paulo,12,25,2017,23.0,2017-12-25
1309702,South/Central America & Carribean,Brazil,Sao Paulo,12,26,2017,22.0,2017-12-26
1309703,South/Central America & Carribean,Brazil,Sao Paulo,12,27,2017,23.0,2017-12-27
1309704,South/Central America & Carribean,Brazil,Sao Paulo,12,28,2017,22.0,2017-12-28
1309705,South/Central America & Carribean,Brazil,Sao Paulo,12,29,2017,22.0,2017-12-29
1309706,South/Central America & Carribean,Brazil,Sao Paulo,12,30,2017,21.0,2017-12-30
1309707,South/Central America & Carribean,Brazil,Sao Paulo,12,31,2017,22.0,2017-12-31
1309708,South/Central America & Carribean,Brazil,Sao Paulo,1,1,2018,23.0,2018-01-01
1309709,South/Central America & Carribean,Brazil,Sao Paulo,1,2,2018,24.0,2018-01-02
1309710,South/Central America & Carribean,Brazil,Sao Paulo,1,3,2018,22.0,2018-01-03
1309712,South/Central America & Carribean,Brazil,Sao Paulo,1,5,2018,22.0,2018-01-05
1309713,South/Central America & Carribean,Brazil,Sao Paulo,1,6,2018,23.0,2018-01-06
1309714,South/Central America & Carribean,Brazil,Sao Paulo,1,7,2018,19.0,2018-01-07
1309715,South/Central America & Carribean,Brazil,Sao Paulo,1,8,2018,19.0,2018-01-08
1309716,South/Central America & Carribean,Brazil,Sao Paulo,1,9,2018,21.0,2018-01-09
1309717,South/Central America & Carribean,Brazil,Sao Paulo,1,10,2018,22.0,2018-01-10
1309718,South/Central America & Carribean,Brazil,Sao Paulo,1,11,2018,23.0,2018-01-11
1309719,South/Central America & Carribean,Brazil,Sao Paulo,1,12,2018,22.0,2018-01-12
1309720,South/Central America & Carribean,Brazil,Sao Paulo,1,13,2018,22.0,2018-01-13
1309721,South/Central America & Carribean,Brazil,Sao Paulo,1,14,2018,23.0,2018-01-14
1309722,South/Central America & Carribean,Brazil,Sao Paulo,1,15,2018,24.0,2018-01-15
1309723,South/Central America & Carribean,Brazil,Sao Paulo,1,16,2018,24.0,2018-01-16
1309724,South/Central America & Carribean,Brazil,Sao Paulo,1,17,2018,24.0,2018-01-17
1309725,South/Central America & Carribean,Brazil,Sao Paulo,1,18,2018,26.0,2018-01-18
1309726,South/Central America & Carribean,Brazil,Sao Paulo,1,19,2018,24.0,2018-01-19
1309727,South/Central America & Carribean,Brazil,Sao Paulo,1,20,2018,23.0,2018-01-20
1309728,South/Central America & Carribean,Brazil,Sao Paulo,1,21,2018,24.0,2018-01-21
1309729,South/Central America & Carribean,Brazil,Sao Paulo,1,22,2018,25.0,2018-01-22
1309730,South/Central America & Carribean,Brazil,Sao Paulo,1,23,2018,25.0,2018-01-23
1309731,South/Central America & Carribean,Brazil,Sao Paulo,1,24,2018,25.0,2018-01-24
1309732,South/Central America & Carribean,Brazil,Sao Paulo,1,25,2018,24.0,2018-01-25
1309733,South/Central America & Carribean,Brazil,Sao Paulo,1,26,2018,21.0,2018-01-26
1309734,South/Central America & Carribean,Brazil,Sao Paulo,1,27,2018,20.0,2018-01-27
1309735,South/Central America & Carribean,Brazil,Sao Paulo,1,28,2018,23.0,2018-01-28
1309736,South/Central America & Carribean,Brazil,Sao Paulo,1,29,2018,23.0,2018-01-29
1309737,South/Central America & Carribean,Brazil,Sao Paulo,1,30,2018,19.0,2018-01-30
1309738,South/Central America & Carribean,Brazil,Sao Paulo,1,31,2018,20.0,2018-01-31
1309739,South/Central America & Carribean,Brazil,Sao Paulo,2,1,2018,21.0,2018-02-01
1309740,South/Central America & Carribean,Brazil,Sao Paulo,2,2,2018,21.0,2018-02-02
1309741,South/Central America & Carribean,Brazil,Sao Paulo,2,3,2018,20.0,2018-02-03
1309742,South/Central America & Carribean,Brazil,Sao Paulo,2,4,2018,19.0,2018-02-04
1309743,South/Central America & Carribean,Brazil,Sao Paulo,2,5,2018,20.0,2018-02-05
1309744,South/Central America & Carribean,Brazil,Sao Paulo,2,6,2018,19.0,2018-02-06
1309745,South/Central America & Carribean,Brazil,Sao Paulo,2,7,2018,22.0,2018-02-07
1309746,South/Central America & Carribean,Brazil,Sao Paulo,2,8,2018,23.0,2018-02-08
1309747,South/Central America & Carribean,Brazil,Sao Paulo,2,9,2018,25.0,2018-02-09
1309748,South/Central America & Carribean,Brazil,Sao Paulo,2,10,2018,25.0,2018-02-10
1309749,South/Central America & Carribean,Brazil,Sao Paulo,2,11,2018,25.0,2018-02-11
1309750,South/Central America & Carribean,Brazil,Sao Paulo,2,12,2018,25.0,2018-02-12
1309751,South/Central America & Carribean,Brazil,Sao Paulo,2,13,2018,20.0,2018-02-13
1309752,South/Central America & Carribean,Brazil,Sao Paulo,2,14,2018,19.0,2018-02-14
1309753,South/Central America & Carribean,Brazil,Sao Paulo,2,15,2018,20.0,2018-02-15
1309754,South/Central America & Carribean,Brazil,Sao Paulo,2,16,2018,19.0,2018-02-16
1309755,South/Central America & Carribean,Brazil,Sao Paulo,2,17,2018,20.0,2018-02-17
1309756,South/Central America & Carribean,Brazil,Sao Paulo,2,18,2018,21.0,2018-02-18
1309757,South/Central America & Carribean,Brazil,Sao Paulo,2,19,2018,23.0,2018-02-19
1309758,South/Central America & Carribean,Brazil,Sao Paulo,2,20,2018,24.0,2018-02-20
1309759,South/Central America & Carribean,Brazil,Sao Paulo,2,21,2018,25.0,2018-02-21
1309760,South/Central America & Carribean,Brazil,Sao Paulo,2,22,2018,24.0,2018-02-22
1309761,South/Central America & Carribean,Brazil,Sao Paulo,2,23,2018,22.0,2018-02-23
1309762,South/Central America & Carribean,Brazil,Sao Paulo,2,24,2018,21.0,2018-02-24
1309763,South/Central America & Carribean,Brazil,Sao Paulo,2,25,2018,21.0,2018-02-25
1309764,South/Central America & Carribean,Brazil,Sao Paulo,2,26,2018,21.0,2018-02-26
1309765,South/Central America & Carribean,Brazil,Sao Paulo,2,27,2018,22.0,2018-02-27
1309766,South/Central America & Carribean,Brazil,Sao Paulo,2,28,2018,23.0,2018-02-28
1309767,South/Central America & Carribean,Brazil,Sao Paulo,3,1,2018,24.0,2018-03-01
1309768,South/Central America & Carribean,Brazil,Sao Paulo,3,2,2018,24.0,2018-03-02
1309769,South/Central America & Carribean,Brazil,Sao Paulo,3,3,2018,23.0,2018-03-03
1309770,South/Central America & Carribean,Brazil,Sao Paulo,3,4,2018,23.0,2018-03-04
1309771,South/Central America & Carribean,Brazil,Sao Paulo,3,5,2018,24.0,2018-03-05
1309772,South/Central America & Carribean,Brazil,Sao Paulo,3,6,2018,24.0,2018-03-06
1309773,South/Central America & Carribean,Brazil,Sao Paulo,3,7,2018,23.0,2018-03-07
1309774,South/Central America & Carribean,Brazil,Sao Paulo,3,8,2018,21.0,2018-03-08
1309775,South/Central America & Carribean,Brazil,Sao Paulo,3,9,2018,21.0,2018-03-09
1309776,South/Central America & Carribean,Brazil,Sao Paulo,3,10,2018,22.0,2018-03-10
1309777,South/Central America & Carribean,Brazil,Sao Paulo,3,11,2018,23.0,2018-03-11
1309778,South/Central America & Carribean,Brazil,Sao Paulo,3,12,2018,25.0,2018-03-12
1309779,South/Central America & Carribean,Brazil,Sao Paulo,3,13,2018,24.0,2018-03-13
1309780,South/Central America & Carribean,Brazil,Sao Paulo,3,14,2018,26.0,2018-03-14
1309781,South/Central America & Carribean,Brazil,Sao Paulo,3,15,2018,25.0,2018-03-15
1309782,South/Central America & Carribean,Brazil,Sao Paulo,3,16,2018,25.0,2018-03-16
