,Region,Country,City,Month,Day,Year,Celsius
1309975,South/Central America & Carribean,Brazil,Sao Paulo,9,25,2018,19.444444444444443
1309976,South/Central America & Carribean,Brazil,Sao Paulo,9,26,2018,21.999999999999996
1309977,South/Central America & Carribean,Brazil,Sao Paulo,9,27,2018,21.77777777777778
1309978,South/Central America & Carribean,Brazil,Sao Paulo,9,28,2018,19.555555555555557
1309979,South/Central America & Carribean,Brazil,Sao Paulo,9,29,2018,20.72222222222222
1309980,South/Central America & Carribean,Brazil,Sao Paulo,9,30,2018,21.5
1309981,South/Central America & Carribean,Brazil,Sao Paulo,10,1,2018,21.27777777777778
1309982,South/Central America & Carribean,Brazil,Sao Paulo,10,2,2018,22.88888888888889
1309983,South/Central America & Carribean,Brazil,Sao Paulo,10,3,2018,23.77777777777778
1309984,South/Central America & Carribean,Brazil,Sao Paulo,10,4,2018,20.27777777777778
1309985,South/Central America & Carribean,Brazil,Sao Paulo,10,5,2018,15.722222222222221
1309986,South/Central America & Carribean,Brazil,Sao Paulo,10,6,2018,15.38888888888889
1309987,South/Central America & Carribean,Brazil,Sao Paulo,10,7,2018,16.944444444444443
1309988,South/Central America & Carribean,Brazil,Sao Paulo,10,8,2018,19.0
1309989,South/Central America & Carribean,Brazil,Sao Paulo,10,9,2018,22.333333333333332
1309990,South/Central America & Carribean,Brazil,Sao Paulo,10,10,2018,22.333333333333332
1309991,South/Central America & Carribean,Brazil,Sao Paulo,10,11,2018,18.944444444444443
1309992,South/Central America & Carribean,Brazil,Sao Paulo,10,12,2018,19.499999999999996
1309993,South/Central America & Carribean,Brazil,Sao Paulo,10,13,2018,23.22222222222222
1309994,South/Central America & Carribean,Brazil,Sao Paulo,10,14,2018,18.277777777777782
1309995,South/Central America & Carribean,Brazil,Sao Paulo,10,15,2018,18.055555555555557
1309996,South/Central America & Carribean,Brazil,Sao Paulo,10,16,2018,18.944444444444443
1309997,South/Central America & Carribean,Brazil,Sao Paulo,10,17,2018,22.16666666666667
1309998,South/Central America & Carribean,Brazil,Sao Paulo,10,18,2018,23.277777777777782
1309999,South/Central America & Carribean,Brazil,Sao Paulo,10,19,2018,19.61111111111111
1310000,South/Central America & Carribean,Brazil,Sao Paulo,10,20,2018,16.444444444444443
1310001,South/Central America & Carribean,Brazil,Sao Paulo,10,21,2018,15.277777777777779
1310002,South/Central America & Carribean,Brazil,Sao Paulo,10,22,2018,15.777777777777779
1310003,South/Central America & Carribean,Brazil,Sao Paulo,10,23,2018,20.500000000000004
1310004,South/Central America & Carribean,Brazil,Sao Paulo,10,24,2018,17.27777777777778
1310005,South/Central America & Carribean,Brazil,Sao Paulo,10,25,2018,18.5
1310006,South/Central America & Carribean,Brazil,Sao Paulo,10,26,2018,20.444444444444443
1310007,South/Central America & Carribean,Brazil,Sao Paulo,10,27,2018,21.888888888888893
1310008,South/Central America & Carribean,Brazil,Sao Paulo,10,28,2018,16.38888888888889
1310009,South/Central America & Carribean,Brazil,Sao Paulo,10,29,2018,15.38888888888889
1310010,South/Central America & Carribean,Brazil,Sao Paulo,10,30,2018,18.61111111111111
1310011,South/Central America & Carribean,Brazil,Sao Paulo,10,31,2018,21.38888888888889
1310012,South/Central America & Carribean,Brazil,Sao Paulo,11,1,2018,21.666666666666668
1310013,South/Central America & Carribean,Brazil,Sao Paulo,11,2,2018,20.055555555555554
1310014,South/Central America & Carribean,Brazil,Sao Paulo,11,3,2018,24.111111111111114
1310015,South/Central America & Carribean,Brazil,Sao Paulo,11,4,2018,18.5
1310016,South/Central America & Carribean,Brazil,Sao Paulo,11,5,2018,16.944444444444443
1310017,South/Central America & Carribean,Brazil,Sao Paulo,11,6,2018,17.77777777777778
1310018,South/Central America & Carribean,Brazil,Sao Paulo,11,7,2018,18.833333333333336
1310019,South/Central America & Carribean,Brazil,Sao Paulo,11,8,2018,17.11111111111111
1310020,South/Central America & Carribean,Brazil,Sao Paulo,11,9,2018,18.88888888888889
1310021,South/Central America & Carribean,Brazil,Sao Paulo,11,10,2018,20.0
1310022,South/Central America & Carribean,Brazil,Sao Paulo,11,11,2018,21.22222222222222
1310023,South/Central America & Carribean,Brazil,Sao Paulo,11,12,2018,21.11111111111111
1310024,South/Central America & Carribean,Brazil,Sao Paulo,11,13,2018,24.444444444444443
1310025,South/Central America & Carribean,Brazil,Sao Paulo,11,14,2018,-72.77777777777777
1310026,South/Central America & Carribean,Brazil,Sao Paulo,11,15,2018,-72.77777777777777
1310027,South/Central America & Carribean,Brazil,Sao Paulo,11,16,2018,19.777777777777775
1310028,South/Central America & Carribean,Brazil,Sao Paulo,11,17,2018,-72.77777777777777
1310029,South/Central America & Carribean,Brazil,Sao Paulo,11,18,2018,23.333333333333332
1310030,South/Central America & Carribean,Brazil,Sao Paulo,11,19,2018,17.22222222222222
1310031,South/Central America & Carribean,Brazil,Sao Paulo,11,20,2018,15.38888888888889
1310032,South/Central America & Carribean,Brazil,Sao Paulo,11,21,2018,16.666666666666668
1310033,South/Central America & Carribean,Brazil,Sao Paulo,11,22,2018,20.888888888888886
1310034,South/Central America & Carribean,Brazil,Sao Paulo,11,23,2018,22.944444444444443
1310035,South/Central America & Carribean,Brazil,Sao Paulo,11,24,2018,21.833333333333332
1310036,South/Central America & Carribean,Brazil,Sao Paulo,11,25,2018,20.222222222222225
1310037,South/Central America & Carribean,Brazil,Sao Paulo,11,26,2018,18.666666666666664
1310038,South/Central America & Carribean,Brazil,Sao Paulo,11,27,2018,18.333333333333332
1310039,South/Central America & Carribean,Brazil,Sao Paulo,11,28,2018,20.222222222222225
1310040,South/Central America & Carribean,Brazil,Sao Paulo,11,29,2018,22.333333333333332
1310041,South/Central America & Carribean,Brazil,Sao Paulo,11,30,2018,23.5
1310042,South/Central America & Carribean,Brazil,Sao Paulo,12,1,2018,21.666666666666668
1310043,South/Central America & Carribean,Brazil,Sao Paulo,12,2,2018,21.22222222222222
1310044,South/Central America & Carribean,Brazil,Sao Paulo,12,3,2018,18.277777777777782
1310045,South/Central America & Carribean,Brazil,Sao Paulo,12,4,2018,21.722222222222218
1310046,South/Central America & Carribean,Brazil,Sao Paulo,12,5,2018,23.944444444444443
1310047,South/Central America & Carribean,Brazil,Sao Paulo,12,6,2018,20.611111111111107
1310048,South/Central America & Carribean,Brazil,Sao Paulo,12,7,2018,18.72222222222222
1310049,South/Central America & Carribean,Brazil,Sao Paulo,12,8,2018,15.722222222222221
1310050,South/Central America & Carribean,Brazil,Sao Paulo,12,9,2018,18.000000000000004
1310051,South/Central America & Carribean,Brazil,Sao Paulo,12,10,2018,21.888888888888893
1310052,South/Central America & Carribean,Brazil,Sao Paulo,12,11,2018,24.777777777777775
1310053,South/Central America & Carribean,Brazil,Sao Paulo,12,12,2018,26.5
1310054,South/Central America & Carribean,Brazil,Sao Paulo,12,13,2018,25.055555555555554
1310055,South/Central America & Carribean,Brazil,Sao Paulo,12,14,2018,25.888888888888886
1310056,South/Central America & Carribean,Brazil,Sao Paulo,12,15,2018,27.055555555555557
1310057,South/Central America & Carribean,Brazil,Sao Paulo,12,16,2018,25.33333333333333
1310058,South/Central America & Carribean,Brazil,Sao Paulo,12,17,2018,26.999999999999996
1310059,South/Central America & Carribean,Brazil,Sao Paulo,12,18,2018,26.611111111111114
1310060,South/Central America & Carribean,Brazil,Sao Paulo,12,19,2018,23.944444444444443
1310061,South/Central America & Carribean,Brazil,Sao Paulo,12,20,2018,26.944444444444443
1310062,South/Central America & Carribean,Brazil,Sao Paulo,12,21,2018,26.833333333333332
1310063,South/Central America & Carribean,Brazil,Sao Paulo,12,22,2018,25.555555555555557
1310064,South/Central America & Carribean,Brazil,Sao Paulo,12,23,2018,23.111111111111107
1310065,South/Central America & Carribean,Brazil,Sao Paulo,12,24,2018,21.611111111111114
1310066,South/Central America & Carribean,Brazil,Sao Paulo,12,25,2018,20.777777777777782
1310067,South/Central America & Carribean,Brazil,Sao Paulo,12,26,2018,20.888888888888886
1310068,South/Central America & Carribean,Brazil,Sao Paulo,12,27,2018,21.444444444444443
1310069,South/Central America & Carribean,Brazil,Sao Paulo,12,28,2018,22.722222222222225
1310070,South/Central America & Carribean,Brazil,Sao Paulo,12,29,2018,23.166666666666668
1310071,South/Central America & Carribean,Brazil,Sao Paulo,12,30,2018,23.444444444444443
1310072,South/Central America & Carribean,Brazil,Sao Paulo,12,31,2018,23.555555555555557
1310073,South/Central America & Carribean,Brazil,Sao Paulo,1,1,2019,23.61111111111111
1310074,South/Central America & Carribean,Brazil,Sao Paulo,1,2,2019,25.777777777777782
1310075,South/Central America & Carribean,Brazil,Sao Paulo,1,3,2019,27.11111111111111
1310076,South/Central America & Carribean,Brazil,Sao Paulo,1,4,2019,23.5
1310077,South/Central America & Carribean,Brazil,Sao Paulo,1,5,2019,22.055555555555557
1310078,South/Central America & Carribean,Brazil,Sao Paulo,1,6,2019,23.666666666666664
1310079,South/Central America & Carribean,Brazil,Sao Paulo,1,7,2019,26.333333333333336
1310080,South/Central America & Carribean,Brazil,Sao Paulo,1,8,2019,27.11111111111111
1310081,South/Central America & Carribean,Brazil,Sao Paulo,1,9,2019,25.555555555555557
1310082,South/Central America & Carribean,Brazil,Sao Paulo,1,10,2019,26.5
1310083,South/Central America & Carribean,Brazil,Sao Paulo,1,11,2019,24.055555555555557
1310084,South/Central America & Carribean,Brazil,Sao Paulo,1,12,2019,24.333333333333332
1310085,South/Central America & Carribean,Brazil,Sao Paulo,1,13,2019,24.166666666666668
1310086,South/Central America & Carribean,Brazil,Sao Paulo,1,14,2019,24.777777777777775
1310087,South/Central America & Carribean,Brazil,Sao Paulo,1,15,2019,25.666666666666668
1310088,South/Central America & Carribean,Brazil,Sao Paulo,1,16,2019,26.0
1310089,South/Central America & Carribean,Brazil,Sao Paulo,1,17,2019,25.055555555555554
1310090,South/Central America & Carribean,Brazil,Sao Paulo,1,18,2019,25.0
1310091,South/Central America & Carribean,Brazil,Sao Paulo,1,19,2019,26.333333333333336
1310092,South/Central America & Carribean,Brazil,Sao Paulo,1,20,2019,24.555555555555557
1310093,South/Central America & Carribean,Brazil,Sao Paulo,1,21,2019,26.722222222222218
1310094,South/Central America & Carribean,Brazil,Sao Paulo,1,22,2019,25.944444444444443
1310095,South/Central America & Carribean,Brazil,Sao Paulo,1,23,2019,-72.77777777777777
1310096,South/Central America & Carribean,Brazil,Sao Paulo,1,24,2019,24.333333333333332
1310097,South/Central America & Carribean,Brazil,Sao Paulo,1,25,2019,22.333333333333332
1310098,South/Central America & Carribean,Brazil,Sao Paulo,1,26,2019,21.22222222222222
1310099,South/Central America & Carribean,Brazil,Sao Paulo,1,27,2019,24.055555555555557
1310100,South/Central America & Carribean,Brazil,Sao Paulo,1,28,2019,26.5
1310101,South/Central America & Carribean,Brazil,Sao Paulo,1,29,2019,27.055555555555557
1310102,South/Central America & Carribean,Brazil,Sao Paulo,1,30,2019,27.5
1310103,South/Central America & Carribean,Brazil,Sao Paulo,1,31,2019,27.944444444444443
1310104,South/Central America & Carribean,Brazil,Sao Paulo,2,1,2019,27.88888888888889
1310105,South/Central America & Carribean,Brazil,Sao Paulo,2,2,2019,26.999999999999996
1310106,South/Central America & Carribean,Brazil,Sao Paulo,2,3,2019,24.944444444444446
1310107,South/Central America & Carribean,Brazil,Sao Paulo,2,4,2019,20.27777777777778
1310108,South/Central America & Carribean,Brazil,Sao Paulo,2,5,2019,19.0
1310109,South/Central America & Carribean,Brazil,Sao Paulo,2,6,2019,18.055555555555557
1310110,South/Central America & Carribean,Brazil,Sao Paulo,2,7,2019,19.88888888888889
1310111,South/Central America & Carribean,Brazil,Sao Paulo,2,8,2019,22.277777777777775
1310112,South/Central America & Carribean,Brazil,Sao Paulo,2,9,2019,23.388888888888886
1310113,South/Central America & Carribean,Brazil,Sao Paulo,2,10,2019,24.833333333333332
1310114,South/Central America & Carribean,Brazil,Sao Paulo,2,11,2019,26.722222222222218
1310115,South/Central America & Carribean,Brazil,Sao Paulo,2,12,2019,25.27777777777778
1310116,South/Central America & Carribean,Brazil,Sao Paulo,2,13,2019,19.88888888888889
1310117,South/Central America & Carribean,Brazil,Sao Paulo,2,14,2019,19.61111111111111
1310118,South/Central America & Carribean,Brazil,Sao Paulo,2,15,2019,20.166666666666668
1310119,South/Central America & Carribean,Brazil,Sao Paulo,2,16,2019,20.72222222222222
1310120,South/Central America & Carribean,Brazil,Sao Paulo,2,17,2019,21.833333333333332
1310121,South/Central America & Carribean,Brazil,Sao Paulo,2,18,2019,23.277777777777782
1310122,South/Central America & Carribean,Brazil,Sao Paulo,2,19,2019,25.11111111111111
1310123,South/Central America & Carribean,Brazil,Sao Paulo,2,20,2019,24.833333333333332
1310124,South/Central America & Carribean,Brazil,Sao Paulo,2,21,2019,22.444444444444446
1310125,South/Central America & Carribean,Brazil,Sao Paulo,2,22,2019,22.944444444444443
1310126,South/Central America & Carribean,Brazil,Sao Paulo,2,23,2019,25.0
1310127,South/Central America & Carribean,Brazil,Sao Paulo,2,24,2019,26.333333333333336
1310128,South/Central America & Carribean,Brazil,Sao Paulo,2,25,2019,26.555555555555557
1310129,South/Central America & Carribean,Brazil,Sao Paulo,2,26,2019,21.27777777777778
1310130,South/Central America & Carribean,Brazil,Sao Paulo,2,27,2019,22.444444444444446
1310131,South/Central America & Carribean,Brazil,Sao Paulo,2,28,2019,20.611111111111107
1310132,South/Central America & Carribean,Brazil,Sao Paulo,3,1,2019,20.944444444444443
1310133,South/Central America & Carribean,Brazil,Sao Paulo,3,2,2019,22.277777777777775
1310134,South/Central America & Carribean,Brazil,Sao Paulo,3,3,2019,22.055555555555557
1310135,South/Central America & Carribean,Brazil,Sao Paulo,3,4,2019,22.444444444444446
1310136,South/Central America & Carribean,Brazil,Sao Paulo,3,5,2019,24.055555555555557
1310137,South/Central America & Carribean,Brazil,Sao Paulo,3,6,2019,23.944444444444443
1310138,South/Central America & Carribean,Brazil,Sao Paulo,3,7,2019,23.88888888888889
1310139,South/Central America & Carribean,Brazil,Sao Paulo,3,8,2019,24.944444444444446
1310140,South/Central America & Carribean,Brazil,Sao Paulo,3,9,2019,26.444444444444443
1310141,South/Central America & Carribean,Brazil,Sao Paulo,3,10,2019,23.166666666666668
1310142,South/Central America & Carribean,Brazil,Sao Paulo,3,11,2019,20.500000000000004
1310143,South/Central America & Carribean,Brazil,Sao Paulo,3,12,2019,22.944444444444443
1310144,South/Central America & Carribean,Brazil,Sao Paulo,3,13,2019,23.833333333333336
1310145,South/Central America & Carribean,Brazil,Sao Paulo,3,14,2019,24.27777777777778
1310146,South/Central America & Carribean,Brazil,Sao Paulo,3,15,2019,22.722222222222225
1310147,South/Central America & Carribean,Brazil,Sao Paulo,3,16,2019,23.22222222222222
1310148,South/Central America & Carribean,Brazil,Sao Paulo,3,17,2019,22.61111111111111
1310149,South/Central America & Carribean,Brazil,Sao Paulo,3,18,2019,24.61111111111111
1310150,South/Central America & Carribean,Brazil,Sao Paulo,3,19,2019,24.944444444444446
1310151,South/Central America & Carribean,Brazil,Sao Paulo,3,20,2019,21.833333333333332
1310152,South/Central America & Carribean,Brazil,Sao Paulo,3,21,2019,18.444444444444443
1310153,South/Central America & Carribean,Brazil,Sao Paulo,3,22,2019,18.277777777777782
1310154,South/Central America & Carribean,Brazil,Sao Paulo,3,23,2019,20.444444444444443
1310155,South/Central America & Carribean,Brazil,Sao Paulo,3,24,2019,21.833333333333332
1310156,South/Central America & Carribean,Brazil,Sao Paulo,3,25,2019,23.277777777777782
1310157,South/Central America & Carribean,Brazil,Sao Paulo,3,26,2019,22.77777777777778
1310158,South/Central America & Carribean,Brazil,Sao Paulo,3,27,2019,22.16666666666667
1310159,South/Central America & Carribean,Brazil,Sao Paulo,3,28,2019,20.27777777777778
1310160,South/Central America & Carribean,Brazil,Sao Paulo,3,29,2019,19.66666666666667
1310161,South/Central America & Carribean,Brazil,Sao Paulo,3,30,2019,20.222222222222225
1310162,South/Central America & Carribean,Brazil,Sao Paulo,3,31,2019,20.72222222222222
1310163,South/Central America & Carribean,Brazil,Sao Paulo,4,1,2019,21.22222222222222
1310164,South/Central America & Carribean,Brazil,Sao Paulo,4,2,2019,20.944444444444443
1310165,South/Central America & Carribean,Brazil,Sao Paulo,4,3,2019,22.666666666666668
1310166,South/Central America & Carribean,Brazil,Sao Paulo,4,4,2019,25.0
1310167,South/Central America & Carribean,Brazil,Sao Paulo,4,5,2019,26.666666666666668
1310168,South/Central America & Carribean,Brazil,Sao Paulo,4,6,2019,24.61111111111111
1310169,South/Central America & Carribean,Brazil,Sao Paulo,4,7,2019,23.388888888888886
1310170,South/Central America & Carribean,Brazil,Sao Paulo,4,8,2019,20.944444444444443
1310171,South/Central America & Carribean,Brazil,Sao Paulo,4,9,2019,19.333333333333332
1310172,South/Central America & Carribean,Brazil,Sao Paulo,4,10,2019,18.61111111111111
1310173,South/Central America & Carribean,Brazil,Sao Paulo,4,11,2019,20.444444444444443
1310174,South/Central America & Carribean,Brazil,Sao Paulo,4,12,2019,21.722222222222218
1310175,South/Central America & Carribean,Brazil,Sao Paulo,4,13,2019,21.888888888888893
1310176,South/Central America & Carribean,Brazil,Sao Paulo,4,14,2019,20.611111111111107
1310177,South/Central America & Carribean,Brazil,Sao Paulo,4,15,2019,21.0
1310178,South/Central America & Carribean,Brazil,Sao Paulo,4,16,2019,22.77777777777778
1310179,South/Central America & Carribean,Brazil,Sao Paulo,4,17,2019,21.722222222222218
1310180,South/Central America & Carribean,Brazil,Sao Paulo,4,18,2019,20.11111111111111
1310181,South/Central America & Carribean,Brazil,Sao Paulo,4,19,2019,20.500000000000004
1310182,South/Central America & Carribean,Brazil,Sao Paulo,4,20,2019,21.833333333333332
1310183,South/Central America & Carribean,Brazil,Sao Paulo,4,21,2019,23.72222222222222
1310184,South/Central America & Carribean,Brazil,Sao Paulo,4,22,2019,22.61111111111111
1310185,South/Central America & Carribean,Brazil,Sao Paulo,4,23,2019,21.944444444444443
1310186,South/Central America & Carribean,Brazil,Sao Paulo,4,24,2019,-72.77777777777777
1310187,South/Central America & Carribean,Brazil,Sao Paulo,4,25,2019,22.722222222222225
1310188,South/Central America & Carribean,Brazil,Sao Paulo,4,26,2019,22.5
1310189,South/Central America & Carribean,Brazil,Sao Paulo,4,27,2019,23.944444444444443
1310190,South/Central America & Carribean,Brazil,Sao Paulo,4,28,2019,23.88888888888889
1310191,South/Central America & Carribean,Brazil,Sao Paulo,4,29,2019,20.27777777777778
1310192,South/Central America & Carribean,Brazil,Sao Paulo,4,30,2019,20.555555555555557
1310193,South/Central America & Carribean,Brazil,Sao Paulo,5,1,2019,21.666666666666668
1310194,South/Central America & Carribean,Brazil,Sao Paulo,5,2,2019,23.166666666666668
1310195,South/Central America & Carribean,Brazil,Sao Paulo,5,3,2019,23.88888888888889
1310196,South/Central America & Carribean,Brazil,Sao Paulo,5,4,2019,24.27777777777778
1310197,South/Central America & Carribean,Brazil,Sao Paulo,5,5,2019,22.722222222222225
1310198,South/Central America & Carribean,Brazil,Sao Paulo,5,6,2019,23.944444444444443
1310199,South/Central America & Carribean,Brazil,Sao Paulo,5,7,2019,21.611111111111114
1310200,South/Central America & Carribean,Brazil,Sao Paulo,5,8,2019,18.166666666666668
1310201,South/Central America & Carribean,Brazil,Sao Paulo,5,9,2019,18.833333333333336
1310202,South/Central America & Carribean,Brazil,Sao Paulo,5,10,2019,21.11111111111111
1310203,South/Central America & Carribean,Brazil,Sao Paulo,5,11,2019,22.944444444444443
1310204,South/Central America & Carribean,Brazil,Sao Paulo,5,12,2019,22.666666666666668
1310205,South/Central America & Carribean,Brazil,Sao Paulo,5,13,2019,21.5
1310206,South/Central America & Carribean,Brazil,Sao Paulo,5,14,2019,22.055555555555557
1310207,South/Central America & Carribean,Brazil,Sao Paulo,5,15,2019,18.166666666666668
1310208,South/Central America & Carribean,Brazil,Sao Paulo,5,16,2019,-72.77777777777777
1310209,South/Central America & Carribean,Brazil,Sao Paulo,5,17,2019,-72.77777777777777
1310210,South/Central America & Carribean,Brazil,Sao Paulo,5,18,2019,-72.77777777777777
1310211,South/Central America & Carribean,Brazil,Sao Paulo,5,19,2019,-72.77777777777777
1310212,South/Central America & Carribean,Brazil,Sao Paulo,5,20,2019,19.055555555555557
1310213,South/Central America & Carribean,Brazil,Sao Paulo,5,21,2019,19.555555555555557
1310214,South/Central America & Carribean,Brazil,Sao Paulo,5,22,2019,19.944444444444446
1310215,South/Central America & Carribean,Brazil,Sao Paulo,5,23,2019,20.72222222222222
1310216,South/Central America & Carribean,Brazil,Sao Paulo,5,24,2019,19.0
1310217,South/Central America & Carribean,Brazil,Sao Paulo,5,25,2019,14.944444444444445
1310218,South/Central America & Carribean,Brazil,Sao Paulo,5,26,2019,17.11111111111111
1310219,South/Central America & Carribean,Brazil,Sao Paulo,5,27,2019,19.166666666666668
1310220,South/Central America & Carribean,Brazil,Sao Paulo,5,28,2019,20.611111111111107
1310221,South/Central America & Carribean,Brazil,Sao Paulo,5,29,2019,19.777777777777775
1310222,South/Central America & Carribean,Brazil,Sao Paulo,5,30,2019,20.27777777777778
1310223,South/Central America & Carribean,Brazil,Sao Paulo,5,31,2019,22.88888888888889
1310224,South/Central America & Carribean,Brazil,Sao Paulo,6,1,2019,20.611111111111107
1310225,South/Central America & Carribean,Brazil,Sao Paulo,6,2,2019,18.444444444444443
1310226,South/Central America & Carribean,Brazil,Sao Paulo,6,3,2019,17.61111111111111
1310227,South/Central America & Carribean,Brazil,Sao Paulo,6,4,2019,15.055555555555555
1310228,South/Central America & Carribean,Brazil,Sao Paulo,6,5,2019,14.000000000000002
1310229,South/Central America & Carribean,Brazil,Sao Paulo,6,6,2019,15.777777777777779
1310230,South/Central America & Carribean,Brazil,Sao Paulo,6,7,2019,17.555555555555557
1310231,South/Central America & Carribean,Brazil,Sao Paulo,6,8,2019,16.833333333333332
1310232,South/Central America & Carribean,Brazil,Sao Paulo,6,9,2019,15.555555555555555
1310233,South/Central America & Carribean,Brazil,Sao Paulo,6,10,2019,16.666666666666668
1310234,South/Central America & Carribean,Brazil,Sao Paulo,6,11,2019,17.61111111111111
1310235,South/Central America & Carribean,Brazil,Sao Paulo,6,12,2019,19.222222222222218
1310236,South/Central America & Carribean,Brazil,Sao Paulo,6,13,2019,20.888888888888886
1310237,South/Central America & Carribean,Brazil,Sao Paulo,6,14,2019,22.5
1310238,South/Central America & Carribean,Brazil,Sao Paulo,6,15,2019,21.944444444444443
1310239,South/Central America & Carribean,Brazil,Sao Paulo,6,16,2019,21.22222222222222
1310240,South/Central America & Carribean,Brazil,Sao Paulo,6,17,2019,18.88888888888889
1310241,South/Central America & Carribean,Brazil,Sao Paulo,6,18,2019,18.61111111111111
1310242,South/Central America & Carribean,Brazil,Sao Paulo,6,19,2019,20.055555555555554
1310243,South/Central America & Carribean,Brazil,Sao Paulo,6,20,2019,18.555555555555557
1310244,South/Central America & Carribean,Brazil,Sao Paulo,6,21,2019,17.333333333333332
1310245,South/Central America & Carribean,Brazil,Sao Paulo,6,22,2019,18.5
1310246,South/Central America & Carribean,Brazil,Sao Paulo,6,23,2019,18.833333333333336
1310247,South/Central America & Carribean,Brazil,Sao Paulo,6,24,2019,19.88888888888889
1310248,South/Central America & Carribean,Brazil,Sao Paulo,6,25,2019,21.27777777777778
1310249,South/Central America & Carribean,Brazil,Sao Paulo,6,26,2019,21.5
1310250,South/Central America & Carribean,Brazil,Sao Paulo,6,27,2019,19.833333333333332
1310251,South/Central America & Carribean,Brazil,Sao Paulo,6,28,2019,21.333333333333336
1310252,South/Central America & Carribean,Brazil,Sao Paulo,6,29,2019,22.38888888888889
1310253,South/Central America & Carribean,Brazil,Sao Paulo,6,30,2019,21.999999999999996
1310254,South/Central America & Carribean,Brazil,Sao Paulo,7,1,2019,21.666666666666668
1310255,South/Central America & Carribean,Brazil,Sao Paulo,7,2,2019,20.72222222222222
1310256,South/Central America & Carribean,Brazil,Sao Paulo,7,3,2019,22.333333333333332
1310257,South/Central America & Carribean,Brazil,Sao Paulo,7,4,2019,16.944444444444443
1310258,South/Central America & Carribean,Brazil,Sao Paulo,7,5,2019,13.333333333333334
1310259,South/Central America & Carribean,Brazil,Sao Paulo,7,6,2019,10.0
1310260,South/Central America & Carribean,Brazil,Sao Paulo,7,7,2019,9.055555555555554
1310261,South/Central America & Carribean,Brazil,Sao Paulo,7,8,2019,11.722222222222221
1310262,South/Central America & Carribean,Brazil,Sao Paulo,7,9,2019,13.38888888888889
1310263,South/Central America & Carribean,Brazil,Sao Paulo,7,10,2019,14.88888888888889
1310264,South/Central America & Carribean,Brazil,Sao Paulo,7,11,2019,15.88888888888889
1310265,South/Central America & Carribean,Brazil,Sao Paulo,7,12,2019,16.833333333333332
1310266,South/Central America & Carribean,Brazil,Sao Paulo,7,13,2019,18.22222222222222
1310267,South/Central America & Carribean,Brazil,Sao Paulo,7,14,2019,19.555555555555557
1310268,South/Central America & Carribean,Brazil,Sao Paulo,7,15,2019,18.333333333333332
1310269,South/Central America & Carribean,Brazil,Sao Paulo,7,16,2019,14.333333333333334
1310270,South/Central America & Carribean,Brazil,Sao Paulo,7,17,2019,11.666666666666666
1310271,South/Central America & Carribean,Brazil,Sao Paulo,7,18,2019,13.61111111111111
1310272,South/Central America & Carribean,Brazil,Sao Paulo,7,19,2019,15.222222222222221
1310273,South/Central America & Carribean,Brazil,Sao Paulo,7,20,2019,16.555555555555557
1310274,South/Central America & Carribean,Brazil,Sao Paulo,7,21,2019,17.27777777777778
1310275,South/Central America & Carribean,Brazil,Sao Paulo,7,22,2019,20.0
1310276,South/Central America & Carribean,Brazil,Sao Paulo,7,23,2019,20.611111111111107
1310277,South/Central America & Carribean,Brazil,Sao Paulo,7,24,2019,20.0
1310278,South/Central America & Carribean,Brazil,Sao Paulo,7,25,2019,18.944444444444443
1310279,South/Central America & Carribean,Brazil,Sao Paulo,7,26,2019,19.72222222222222
1310280,South/Central America & Carribean,Brazil,Sao Paulo,7,27,2019,20.444444444444443
1310281,South/Central America & Carribean,Brazil,Sao Paulo,7,28,2019,17.72222222222222
1310282,South/Central America & Carribean,Brazil,Sao Paulo,7,29,2019,17.444444444444443
1310283,South/Central America & Carribean,Brazil,Sao Paulo,7,30,2019,18.833333333333336
1310284,South/Central America & Carribean,Brazil,Sao Paulo,7,31,2019,17.83333333333333
1310285,South/Central America & Carribean,Brazil,Sao Paulo,8,1,2019,18.944444444444443
1310286,South/Central America & Carribean,Brazil,Sao Paulo,8,2,2019,20.38888888888889
1310287,South/Central America & Carribean,Brazil,Sao Paulo,8,3,2019,11.444444444444445
1310288,South/Central America & Carribean,Brazil,Sao Paulo,8,4,2019,10.555555555555555
1310289,South/Central America & Carribean,Brazil,Sao Paulo,8,5,2019,13.055555555555555
1310290,South/Central America & Carribean,Brazil,Sao Paulo,8,6,2019,17.11111111111111
1310291,South/Central America & Carribean,Brazil,Sao Paulo,8,7,2019,19.66666666666667
1310292,South/Central America & Carribean,Brazil,Sao Paulo,8,8,2019,21.333333333333336
1310293,South/Central America & Carribean,Brazil,Sao Paulo,8,9,2019,21.944444444444443
1310294,South/Central America & Carribean,Brazil,Sao Paulo,8,10,2019,23.277777777777782
1310295,South/Central America & Carribean,Brazil,Sao Paulo,8,11,2019,19.66666666666667
1310296,South/Central America & Carribean,Brazil,Sao Paulo,8,12,2019,21.888888888888893
1310297,South/Central America & Carribean,Brazil,Sao Paulo,8,13,2019,18.277777777777782
1310298,South/Central America & Carribean,Brazil,Sao Paulo,8,14,2019,11.555555555555554
1310299,South/Central America & Carribean,Brazil,Sao Paulo,8,15,2019,13.61111111111111
1310300,South/Central America & Carribean,Brazil,Sao Paulo,8,16,2019,15.944444444444445
1310301,South/Central America & Carribean,Brazil,Sao Paulo,8,17,2019,19.333333333333332
